ID,Gender,Age,Height,Weight,Body Shape,bkgApose,nobkgApose,bkgStandardPose,nobkgStandardPose,bkgTpose,nobkgTpose,bkgFreePose,nobkgFreePose,MidNeckCircumference,NeckCircumference1,ShoulderWidth,SleeveCircumference,ArmLength-1,BicepsCircumference,WristCircumference,BreastCircumference,UpperBreastCircumference,LowerBreastCircumference,WaistCircumference1,AbodomenCircumference,CoxaCircumference,HipCircumference,ThighCircumference,CalfCircumference,LegLength-1,FrontNeck2HipLength-1,BackNeck2HipLength-1,NeckCircumference-2,ArmLength-2,WaistCircumference-2,LegLength-2,FrontNeck2HipLength-2,BackNeck2HipLength-2,HeightOfChest,DistanceOfChest,NapeToWaist,Knee circumference,WidthOfBack,Coxa2HipBottom,UpperHipCircumference
1255,male,20,172,77.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1232-2_3.jpg,NaN,39,41.5,45.5,52,57,35,17,101,105,NaN,88,94,93,99.5,56,39.5,96,69,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1256,male,25,180,74,NaN,NaN,NaN,1233-3_7.jpg,NaN,NaN,NaN,1233-3_3.jpg,NaN,27,34,46,52,60,33,17,92,100,NaN,82,88,97,101,58.5,36.5,107,67,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1257,male,25,170,81,NaN,NaN,NaN,1234-4_2.jpg,NaN,NaN,NaN,1234-4_7.jpg,NaN,40,41,45.5,57,58,38.5,17,100,104,NaN,85.5,85,97,92,64,39,97.5,65,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1258,female,20,158,44,hourglass,NaN,NaN,1235-5_3.jpg,NaN,NaN,NaN,1235-5_6.jpg,NaN,29,32,39,35,48,24,14,76,76.5,65,61,68,77,88,50.5,32,92,62,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1259,female,20,163,52,hourglass,NaN,NaN,1236-6_2.jpg,NaN,NaN,NaN,1236-6_1.jpg,NaN,33,36,42,40,52,26.5,15.5,80,84.5,73,66.5,76.5,81.5,90,53.5,32.5,98,63,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1260,male,25,163,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1237-7_6.jpg,NaN,36.5,39,45,45,51,31,16,87,94.5,NaN,74.5,78,90,94,56,35,95,62,56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,NaN
1261,female,32,164,53,hourglass,NaN,NaN,1238-8_5.jpg,NaN,NaN,NaN,1238-8_10.jpg,NaN,31,34,38,41,49,27,15,83.5,84,72.5,68,79,86,98,52,33.5,99,65,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN
1262,female,23,159,53,hourglass,NaN,NaN,1239-9_3.jpg,NaN,NaN,NaN,1239-9_9.jpg,NaN,32.5,35.5,38,41,51,27.5,15,82.5,82.5,72,67.5,76,78,92,54.5,37.5,93,61,54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1263,female,21,173,60,hourglass,NaN,NaN,1240-10_2.jpg,NaN,NaN,NaN,1240-10_3.jpg,NaN,32.5,36,40,45,55,29.5,15,89,88,78,69.5,78.5,88,93,52,34,100,67,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1264,male,26,168,70,NaN,NaN,NaN,1241-11_2.jpg,NaN,NaN,NaN,1241-11_7.jpg,NaN,39,41,43,46,56,30.5,15.5,90.5,95,NaN,80.5,84,92,99,56,38.5,95,64,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1265,male,20,183,77,NaN,NaN,NaN,1242-12_2.jpg,NaN,NaN,NaN,1242-12_5.jpg,NaN,37,40,47,45,64,35,17,97,99,NaN,87,86,97,100,61,41,102,68,67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27,NaN
1266,male,21,171,66,NaN,NaN,NaN,1243-13_2.jpg,NaN,NaN,NaN,1243-13_6.jpg,NaN,36,39.5,44,43,55,29,16,91,94,NaN,81,79,86,93,55,38,92,67,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN
1267,male,22,182,72,NaN,NaN,NaN,1244-14_3.jpg,NaN,NaN,NaN,1244-14_8.jpg,NaN,37,41,47,45,58,32,16,97.5,100,NaN,80,86,91,96,58,37,105,70,66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.5,NaN
1268,male,22,174,64,NaN,NaN,NaN,1245-15_2.jpg,NaN,NaN,NaN,1245-15_9.jpg,NaN,35,41,47,42.5,56.5,29,17,88,92,NaN,74,74,86,93,54,36,99.5,64,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.5,NaN
1269,female,29,160,52,hourglass,NaN,NaN,NaN,NaN,NaN,NaN,1246-16_6.jpg,NaN,32.5,35,39.5,44,53,29,14.5,81,79,72,68,79,80,93,55.5,33,96,64,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1270,female,21,158,52,triangle,NaN,NaN,NaN,NaN,NaN,NaN,1247-17_7.jpg,NaN,31.5,34.5,41,42,51,31,16.5,85,87,74,72,74,88,94.5,57,36,93,63,58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,NaN
1271,female,23,158,45,triangle,NaN,NaN,1248-18_2.jpg,NaN,NaN,NaN,1248-18_4.jpg,NaN,30,34,40.5,39,50,25,14.5,80,82.5,71,64.5,69.5,78,85.5,47.5,33,91,58,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1272,female,27,158,50,hourglass,NaN,NaN,1249-19_2.jpg,NaN,NaN,NaN,1249-19_7.jpg,NaN,31.8,34.5,38,39.5,48,27,14,83.2,87,71.5,66,67.2,83,90,53,36,90,60,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN
1273,female,25,162,52.5,triangle,NaN,NaN,1250-20_3.jpg,NaN,NaN,NaN,1250-20_8.jpg,NaN,31.5,36,42.5,42,53,28.5,14.5,87,88,70,69,76,83,91.5,53,33,90,61,60.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN
1274,female,25,163,47,hourglass,NaN,NaN,NaN,NaN,NaN,NaN,1251-21_7.jpg,NaN,31,37,41.5,39,51,26,14,81,82,68,62.5,70,82,89,50,33.5,95,60,58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28,NaN
1275,female,24,170,54,hourglass,NaN,NaN,1252-22_2.jpg,NaN,NaN,NaN,1252-22_6.jpg,NaN,31,35.5,40,37.5,51,26,15,81.5,81.5,71,65,67.5,85,90.5,54,34.5,98,64,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.5,NaN
1276,male,20,166,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1253-23_7.jpg,NaN,36.5,40.5,43,46,53,31,17,93.5,95,NaN,76,77,92,91,54.5,36,97,68,67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.5,NaN
1277,female,22,167,54,triangle,NaN,NaN,1254-24_2.jpg,NaN,NaN,NaN,1254-24_5.jpg,NaN,31,36.5,42,43.5,50,28.5,15,86.5,85,72,70.5,74,82,91,53,35,97,63,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,NaN
1278,female,22,163,45,hourglass,1255-25_1.jpg,NaN,NaN,NaN,NaN,NaN,1255-25_5.jpg,NaN,30,36,39,39,50,27,15.5,80,82.5,69,61,69,76,86,49,32.5,95,60,56.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.5,NaN
1279,female,21,160,42,hourglass,1256-26_1.jpg,NaN,1256-26_2.jpg,NaN,NaN,NaN,1256-26_5.jpg,NaN,30,35.5,41.5,40,49.5,24,14,82,81.5,71.5,62,69.5,77,85,47,29.5,94,61,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1280,male,20,177,61,NaN,NaN,NaN,1257-100_2.jpg,NaN,1257-100_4.jpg,NaN,1257-100_6.jpg,NaN,35,38,45,43,55,26,16.5,89,92,NaN,74,74,80,89,51,33.5,98,68,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1281,male,30,170,64.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1258-101_7.jpg,NaN,37,43,44,48,57,31,16.5,93,97,NaN,77,77.5,85,91,51,34,101,65,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27,NaN
1282,male,26,177,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1259-102_12.jpg,NaN,37.5,42,46,45,57,32,18,95.5,99,NaN,79,87,93,98.5,56,38,99,67,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.5,NaN
1283,male,24,177,85,NaN,NaN,NaN,1260-100_3.jpg,NaN,NaN,NaN,1260-103_3.jpg,NaN,41,47,50,48,57.5,33.5,18,103,107,NaN,94,100,103,105.5,59,39.5,99,66,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN
1284,male,25,177,72,NaN,NaN,NaN,1261-104_2.jpg,NaN,NaN,NaN,1261-104_11.jpg,NaN,37,42,44.5,48,58.5,28.5,18,90,92,NaN,77,84,92.5,99,58,37,99,70,64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,NaN
1285,male,26,173,77,NaN,NaN,NaN,1262-105_2.jpg,NaN,1262-105_6.jpg,NaN,1262-105_14.jpg,NaN,38,43,46,46,54,32,18,94.5,97.5,NaN,82,87.5,98,102,58.5,41,93,70.5,66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,NaN
1286,male,28,175,75,NaN,NaN,NaN,1263-106_2.jpg,NaN,NaN,NaN,1263-106_9.jpg,NaN,37,40,44,46,59,31,17.5,95,99,NaN,80,88,97,100,54,37.5,98,67,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1287,male,24,185,75,NaN,NaN,NaN,1264-107_4.jpg,NaN,NaN,NaN,1264-107_8.jpg,NaN,38,45,49,49,60,31,16,90.5,94,NaN,83,91,95,101,53,37,104,73,67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.5,NaN
1288,male,19,180,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1265-108_7.jpg,NaN,38,41,45,45,58,30,18,91,96,NaN,81,83,92,98,55,37,100,67,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN
1289,male,23,174,77,NaN,NaN,NaN,1266-109_2.jpg,NaN,NaN,NaN,1266-109_8.jpg,NaN,38,41,47.5,48,57,34,18,95,102,NaN,81,84.5,95,98.5,57,38,99.5,66,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27,NaN
1290,male,31,185,80,NaN,NaN,NaN,1267-110_5.jpg,NaN,NaN,NaN,1267-110_10.jpg,NaN,38.5,43,48,49,62.5,31.5,18,96,99,NaN,83,82.5,92,102,58,38.5,111,72,64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN
1291,female,22,168,54,hourglass,NaN,NaN,1268-111_2.jpg,NaN,NaN,NaN,1268-111_7.jpg,NaN,30.5,34.5,41,38,52,24.5,15,82,82,73,67.5,79,89,98.5,51,33,101,65,56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.5,NaN
1292,female,24,155,48,hourglass,NaN,NaN,NaN,NaN,NaN,NaN,1269-112_3.jpg,NaN,32,37,39.5,38,48,27,15,80,80.5,69,66,74,80,89,53,34,87,59,54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1293,male,23,183,80,NaN,NaN,NaN,1270-113_2.jpg,NaN,NaN,NaN,1270-113_3.jpg,NaN,36,42,46,52,60,33,17,96,100,NaN,81,83.5,96,102,60,40,106,69,64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN
1294,male,27,174,75,NaN,NaN,NaN,1271-114_3.jpg,NaN,NaN,NaN,1271-114_6.jpg,NaN,39,42,48.5,50,56.5,30,18,97,100,NaN,88,88,94,98,59,40,97,64,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1295,male,26,176,63,NaN,NaN,NaN,1272-115_2.jpg,NaN,NaN,NaN,1272-115_5.jpg,NaN,35,39,44,45,60,31,17,91,95,NaN,74,78,89,92,52,34,99,66,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1296,male,21,170,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1273-116_6.jpg,NaN,39,43,49,51,56,34,17,102,106,NaN,82,84,92,101.5,57,40,96,69,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28,NaN
1297,male,25,179,73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1274-117_3.jpg,NaN,36,41,49,42,57,30,18,95,100,NaN,78,80,90,97,55,38,106,72,68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1298,male,21,173,60,NaN,1275-118_1.jpg,NaN,1275-118_2.jpg,NaN,NaN,NaN,1275-118_12.jpg,NaN,35,42,46,41,56,27,16.5,88,92,NaN,77,77,89,91,53,34,97,65,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1299,male,18,180,61,NaN,NaN,NaN,1276-119_10.jpg,NaN,NaN,NaN,1276-119_7.jpg,NaN,35.5,40,46,43,56,28,16.5,82,85,NaN,70,72.5,80,88,49,35,103,65,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1300,male,27,178,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1277-120_3.jpg,NaN,37.5,43,47,47,54,33.5,18,101,104,NaN,82,82,92,102,58,40,95,64,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27,NaN
1301,male,21,168,88,NaN,1278-121_11.jpg,NaN,1278-121_4.jpg,NaN,NaN,NaN,NaN,NaN,42,45,49,50,53,37,20,104.5,107,NaN,93.5,95,102,107,65,44.5,92,63,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN
1302,male,26,174,75,NaN,1279-122_1.jpg,NaN,1279-122_10.jpg,NaN,NaN,NaN,1279-122_7.jpg,NaN,37.5,41,46,50,56,33,17.5,96,98.5,NaN,85.5,85.5,93,100,61,37,98,65,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,NaN
1303,male,23,180,70.5,NaN,NaN,NaN,1280-123_2.jpg,NaN,1280-123_7.jpg,NaN,NaN,NaN,36.5,38,45,47,56,28.5,17,94,96,NaN,77,78,93,97,58,37.5,102,71,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN
1304,male,20,180,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1281-124_8.jpg,NaN,36,40,49,50,58,35,17,93,99,NaN,82,85.5,99,105,61,40,103.5,71,66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,NaN
1305,male,22,178,80,NaN,NaN,NaN,NaN,NaN,1282-125_13.jpg,NaN,1282-125_14.jpg,NaN,37,40,45,51,57,37,18,107,107,NaN,82,83.5,95,100,61,41,97,71,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1306,male,25,178,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1283-126_2.jpg,NaN,38,40,45.5,54,56,34,18,103,104,NaN,94,99,102,109,61,41,98,68,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,NaN
1307,male,20,175,70,NaN,1284-127_1.jpg,NaN,NaN,NaN,NaN,NaN,1284-127_6.jpg,NaN,38,42,48.5,49,58,33.5,16.5,90,95,NaN,80,78,92.5,97,56,38,97.5,66,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1308,male,22,172,70,NaN,1285-128_1.jpg,NaN,NaN,NaN,NaN,NaN,1285-128_6.jpg,NaN,39,42,50.5,47,59,30,17.5,96,100,NaN,82,83,94,100,55.5,38,97,68,64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,NaN
1309,female,25,170,50,hourglass,NaN,NaN,1286-129_2.jpg,NaN,NaN,NaN,1286-129_5.jpg,NaN,31,35,41.5,38,52,22.5,14.5,92,84,75,66,71,79,92,48.5,32.5,100,64,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1310,male,16,170,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1287-201_8.jpg,NaN,35.5,43,45,44,57,32,17.5,86,90,NaN,76,79,92,96.5,56.5,38,101.5,65.5,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,NaN
1311,male,26,170,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1288-202_3.jpg,NaN,35,43.5,47,44.5,54.3,29.2,17.2,85,88,NaN,73,75,79,92.5,51,35,79,66,61.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1312,male,23,170,67,NaN,1289-203_1.jpg,NaN,1289-203_2.jpg,NaN,NaN,NaN,1289-203_8.jpg,NaN,37,43,45.5,50,52.8,31.5,16.6,92.8,96.8,NaN,77,79,81.5,94,58,39.5,95.5,68,64.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.5,NaN
1313,male,21,178,70,NaN,NaN,NaN,1290-204_2.jpg,NaN,NaN,NaN,1290-204_5.jpg,NaN,37.3,44,44,49.5,57,32.5,18.3,90.5,94,NaN,79,83,85,100.5,57.5,37.2,101.2,70,66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28,NaN
1314,male,22,182,67.5,NaN,NaN,NaN,1291-205_2.jpg,NaN,1291-205_6.jpg,NaN,1291-205_4.jpg,NaN,34,43,46,52.5,62.5,30.8,15.8,92,96.2,NaN,77,79,87,98,56,33.8,111,74.5,72.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1315,male,22,185,90,NaN,NaN,NaN,1292-206_2.jpg,NaN,NaN,NaN,1292-206_11.jpg,NaN,40,45,48.5,53.7,64.5,35.8,17.5,107,110,NaN,92,93.5,94,109,64.8,41.9,105,73,69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1316,male,23,173,62.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1293-207_2.jpg,NaN,34.7,41,46,42,53,29,16,92,93,NaN,75,80,87,96.5,55,36.5,99.5,62.5,61.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN
1317,female,23,165,55,hourglass,NaN,NaN,1294-208_4.jpg,NaN,NaN,NaN,1294-208_2.jpg,NaN,33,39,41,41,52.5,26,15,87,86,75,68.5,77.5,81.5,93,55.3,34,96.5,66,60.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1318,female,24,163,53,triangle,NaN,NaN,1295-209_2.jpg,NaN,NaN,NaN,1295-209_2.jpg,NaN,30,35,41.5,41,55,30.5,15,85.5,87.2,75.2,71.2,74.5,83,92.8,54.2,34.5,96.2,59,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN
1319,male,28,172,68,NaN,NaN,NaN,1296-210_3.jpg,NaN,NaN,NaN,1296-210_2.jpg,NaN,37,44.8,47.5,51.5,59.3,33,17.5,98,103.5,NaN,80.3,79,89,96.7,56.5,40,101,67.8,66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN
1320,male,28,170,70,NaN,NaN,NaN,1297-211_3.jpg,NaN,NaN,NaN,1297-211_2.jpg,NaN,37.8,44.2,48.2,50.5,56,31,17,95.3,98.5,NaN,82.5,85,92,98,57.2,38,97.2,65,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN
1321,female,19,163,50,triangle,NaN,NaN,1298-212_2.jpg,NaN,NaN,NaN,1298-212_2.jpg,NaN,31.5,37,41,39,57,27,15.5,85,85,70,68.5,74.5,82,90,52,34,95.3,56,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.5,NaN
1322,female,28,165,58,hourglass,1299-213_1.jpg,NaN,1299-213_3.jpg,NaN,NaN,NaN,1299-213_6.jpg,NaN,31,35.5,41,42,55,28,15.5,86.5,87,74,71,75.5,82,97,56,37,98,63,61.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.5,NaN
1323,female,19,168,52,rectangle,NaN,NaN,1300-214_2.jpg,NaN,NaN,NaN,1300-214_6.jpg,NaN,31,34,40.5,40.5,54.5,25,15,85.5,85,71,67,73,82,88.5,50,32.8,100,60,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1324,female,30,165,54,rectangle,NaN,NaN,1301-215_3.jpg,NaN,NaN,NaN,1301-215_11.jpg,NaN,31.5,36,41.5,41.5,54,27,14.2,84,83.5,73.5,70,71.5,80.5,86,47,31,99,62,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN
1325,female,28,168,56,hourglass,NaN,NaN,1302-216_2.jpg,NaN,NaN,NaN,1302-216_8.jpg,NaN,31,34,39,40,52,26,15,85,87.5,74,70,84,91,97,56.5,34.5,99,67,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.5,NaN
1326,female,23,160,52,hourglass,NaN,NaN,1303-217_2.jpg,NaN,NaN,NaN,1303-217_6.jpg,NaN,31,35,39,40,48,29,15,81.5,84,72,68.5,74,80,91.5,51.5,34,90,62,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28,NaN
1327,female,22,165,56,hourglass,NaN,NaN,NaN,NaN,NaN,NaN,1304-218_8.jpg,NaN,35,37,42,42,50,27,14,84.5,86,74.5,71,86.5,90,97,52,35,98,62,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,NaN
1328,female,28,170,58,hourglass,NaN,NaN,1305-219_5.jpg,NaN,NaN,NaN,1305-219_13.jpg,NaN,33,35,41,44,51,27,15.5,83,85,73.5,67,81,89,93.5,53,35,101,65,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28,NaN
1329,male,27,171,67,NaN,NaN,NaN,1306-220_12.jpg,NaN,NaN,NaN,1306-220_6.jpg,NaN,38.5,41,46,48,55,34,17,93,97,NaN,79,76,86.5,99,57,38.5,97,70,64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,NaN
1330,male,22,172,57,NaN,NaN,NaN,1307-221_5.jpg,NaN,NaN,NaN,1307-221_2.jpg,NaN,38,40,45,44,54,30,16,84,88,NaN,72,75,88,89,48.5,33,98,68,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1331,male,19,175,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1308-222_6.jpg,NaN,39.5,41.5,45,49,58,32,16.5,95,99,NaN,82,84,94,100,57,37.5,100,70,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,NaN
1332,female,20,164,51,hourglass,NaN,NaN,1309-223_2.jpg,NaN,NaN,NaN,1309-223_6.jpg,NaN,31.5,34,40,41.5,51.5,28,14,83,84,73,65,76.5,82,92,52,33,94,64,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1333,female,22,168,47,hourglass,1310-224_1.jpg,NaN,1310-224_2.jpg,NaN,NaN,NaN,1310-224_4.jpg,NaN,30,32,40,37,53,21,14,77,79,68,62,70,82,92,47,31,96,63,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,NaN
1334,male,27,178,70,NaN,1311-225_1.jpg,NaN,1311-225_2.jpg,NaN,NaN,NaN,1311-225_3.jpg,NaN,37.5,44,45,48,58,34.5,16.5,94.5,98,NaN,82,82,86.5,94,56.5,37.5,103,68,66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN
1335,female,23,172,60,hourglass,NaN,NaN,1312-226_2.jpg,NaN,NaN,NaN,1312-226_6.jpg,NaN,34.5,40,44,44.5,56,29,15,87.5,87.5,77.5,72,78,89,100.5,59.3,37,102,65,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28,NaN
1336,female,25,164,57,triangle,NaN,NaN,1313-227_10.jpg,NaN,NaN,NaN,1313-227_4.jpg,NaN,33,40,42,40,52.5,29,14.5,89.5,86,80,73,80.5,88.5,96.5,56.5,36,98.2,63,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN
1337,female,25,169,56,hourglass,NaN,NaN,1314-228_2.jpg,NaN,NaN,NaN,1314-228_9.jpg,NaN,33,36.5,40.5,42,57.5,28,15.5,86,83.2,74,67.5,75,82,95,53.5,35.5,103.5,64,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,NaN
1338,male,32,166,66,NaN,1315-1_1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,40,43.5,46,52.5,30,17,89,91.5,NaN,82,89,94,99.5,58,39.5,94.5,66,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,NaN
1339,male,34,175,60,NaN,1316-2_1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35,40,43,40,57,25,15,85,85,NaN,71,80,87,87,50,34,104,67,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN
